TRAIL_NO,TRAIL_NAME,TRAIL_TYPE,TRAIL_CN,BMP,EMP,SEGMENT_LENGTH,ADMIN_ORG,MANAGING_ORG,SECURITY_ID,ATTRIBUTESUBSET,NATIONAL_TRAIL_DESIGNATION,TRAIL_CLASS,TERRA_BASE_SYMBOLOGY,ACCESSIBILITY_STATUS,TRAIL_SURFACE,SURFACE_FIRMNESS,TYPICAL_TRAIL_GRADE,TYPICAL_TREAD_WIDTH,MINIMUM_TRAIL_WIDTH,TYPICAL_TREAD_CROSS_SLOPE,SPECIAL_MGMT_AREA,MVUM_SYMBOL,ALLOWED_TERRA_USE,ALLOWED_SNOW_USE,HIKER_PEDESTRIAN_MANAGED,HIKER_PEDESTRIAN_ACCPT_DISC,HIKER_PEDESTRIAN_RESTRICTED,PACK_SADDLE_MANAGED,PACK_SADDLE_ACCPT_DISC,PACK_SADDLE_RESTRICTED,BICYCLE_MANAGED,BICYCLE_ACCPT_DISC,BICYCLE_RESTRICTED,MOTORCYCLE_MANAGED,MOTORCYCLE_ACCPT_DISC,MOTORCYCLE_RESTRICTED,ATV_MANAGED,ATV_ACCPT_DISC,ATV_RESTRICTED,FOURWD_MANAGED,FOURWD_ACCPT_DISC,FOURWD_RESTRICTED,SNOWMOBILE_MANAGED,SNOWMOBILE_ACCPT_DISC,SNOWMOBILE_RESTRICTED,SNOWSHOE_MANAGED,SNOWSHOE_ACCPT_DISC,SNOWSHOE_RESTRICTED,XCOUNTRY_SKI_MANAGED,XCOUNTRY_SKI_ACCPT_DISC,XCOUNTRY_SKI_RESTRICTED,MOTOR_WATERCRAFT_MANAGED,MOTOR_WATERCRAFT_ACCPT_DISC,MOTOR_WATERCRAFT_RESTRICTED,NONMOTOR_WATERCRAFT_MANAGED,NONMOTOR_WATERCRAFT_ACCPT_DISC,NONMOTOR_WATERCRAFT_RESTRICTED,GIS_MILES,TERRA_MOTORIZED,SNOW_MOTORIZED,WATER_MOTORIZED,OBJECTID,SHAPE_Length
1191,WEST THREEMILE CREEK,TERRA,2126010495,0,1.48,1.48,041551,041551,0415,TrailNFS_Basic,1,3,TC3,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,12-20%,TW05 - 36-48 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,1.437,N/A,N/A,N/A,662,3151.0297740165
7038,VALVE HOUSE--PTMA,TERRA,5024.002861,0,3.981,3.981,041557,041557,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,4.062,N/A,N/A,N/A,663,8725.96551075402
1005,ALEX DRAW TO MCGARY CANYON,TERRA,5004.003281,0,9.81,9.81,041551,041551,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,12-20%,TW05 - 36-48 INCHES,36 INCHES,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,9.81,N/A,N/A,N/A,664,22114.5548429609
7478,CHERRY CREEK,TERRA,5051.002861,0,1.732,1.732,041557,041557,0415,TrailNFS_Basic,1,2,TC1-2,,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,1.682,N/A,N/A,N/A,665,3756.39899401192
2002,BITCH CREEK,TERRA,5051.003281,6.7,14.48,7.78,041552,041552,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,7.663,N/A,N/A,N/A,666,17306.5773109005
2002,BITCH CREEK,TERRA,5051.003281,0,2.82,2.82,041552,041552,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,2.884,N/A,N/A,N/A,667,6288.97411019304
7253,ROBBERS ROOST,TERRA,5005.002861,0,1.2,1.2,041557,041557,0415,TrailNFS_Basic,1,1,TC1-2,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,1.169,N/A,N/A,N/A,668,2627.14281764182
2003,SOUTH BOONE,TERRA,5052.003281,0,1.89,1.89,041552,041552,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,1.807,N/A,N/A,N/A,669,4228.30878949054
7272,BOUNDARY TRAIL,TERRA,5004.002861,0,27.492,27.492,041557,041557,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,8-10%,,> 42 INCHES,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,27.777,N/A,N/A,N/A,670,60250.1139847904
1004A,CONTINENTAL DIVIDE,TERRA,5003.003281,0,23.45,23.45,041551,041551,0415,TrailNFS_Basic,3,3,TC3,,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,23.163,N/A,N/A,N/A,671,52937.8903903539
7195,MORMON CANYON,TERRA,5022.002861,0,3.021,3.021,041557,041557,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,10-12%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,3.087,N/A,N/A,N/A,672,6896.59139908869
1175,LONE PINE PASS,TERRA,5025.003281,0,3.84,3.84,041551,041551,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,12-20%,TW05 - 36-48 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,4.007,N/A,N/A,N/A,673,8670.97867441121
1002,STODDARD CREEK,TERRA,5001.003281,0,1.84,1.84,041551,041551,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,1.82,N/A,N/A,N/A,674,4143.23261117013
3107,EGAN BASIN,TERRA,43139010602,0,1.327,1.327,041553,041553,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,1.354,N/A,N/A,N/A,675,2879.64595299511
SNO-2082,FISH CREEK SNOWMOBILE TRAIL,SNOW,500554010602,0,27,27,041552,041552,0415,TrailNFS_Basic,1,4,,NOT ACCESSIBLE,SNOW,,5-8%,TW08 - 96-120 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,0,N/A,N/A,N/A,676,
SNO-2291,CHICK CREEK SNOWMOBILE TRAIL,SNOW,500534010602,0,13.5,13.5,041552,041552,0415,TrailNFS_Basic,1,4,,NOT ACCESSIBLE,SNOW,,5-8%,TW08 - 96-120 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,0,N/A,N/A,N/A,677,
5458,SQUAW CREEK - BALD MOUNTAIN,TERRA,5152.002861,0,2.209,2.209,041555,041555,0415,TrailNFS_Basic,1,1,TC1-2,,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,2.126,N/A,N/A,N/A,678,4863.96274009786
5557,SPRING CREEK,TERRA,5146.002861,0,1.537,1.537,041555,041555,0415,TrailNFS_Basic,1,2,TC1-2,,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,1.523,N/A,N/A,N/A,679,3390.87519994349
5117,BACON CREEK,TERRA,5098.002861,0,0.745,0.745,041555,041555,0415,TrailNFS_Basic,1,2,TC1-2,,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,0.738,N/A,N/A,N/A,680,1605.90534917504
5001,LANDER TRAIL-TERRACE CANYON,TERRA,5096.002861,16.503,16.52,0.017,041555,041555,0415,TrailNFS_Basic,1,2,TC1-2,,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,0.018,N/A,N/A,N/A,681,37.3597768594803
5001,LANDER TRAIL-TERRACE CANYON,TERRA,5096.002861,3.688,5.481,1.793,041555,041555,0415,TrailNFS_Basic,1,2,TC1-2,,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,1.83,N/A,N/A,N/A,682,3941.45092357444
3340,PARIS PEAK,TERRA,5246.002861,3.583,6.893,3.31,041553,041553,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,3.24,N/A,N/A,N/A,683,7204.7254432036
7376,NORTH POTTER,TERRA,639728010602,0,0.61,0.61,041557,041557,0415,TrailNFS_Basic,1,2,TC1-2,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,0.628,N/A,N/A,N/A,684,1333.90621485217
7254,BIG CANYON HAYSTACK CONNECTOR,TERRA,639014010602,0,3.697,3.697,041557,041557,0415,TrailNFS_Basic,1,2,TC1-2,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,3.923,N/A,N/A,N/A,685,8282.2559600822
7308,SECRET SPRINGS STATION CONNECT,TERRA,639255010602,0,2.03,2.03,041557,041557,0415,TrailNFS_Basic,1,1,TC1-2,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,2.076,N/A,N/A,N/A,686,4423.29429556546
7378,LOWER POTTER,TERRA,639763010602,0,1.06,1.06,041557,041557,0415,TrailNFS_Basic,1,1,TC1-2,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,1.102,N/A,N/A,N/A,687,2316.56727812412
1004D,CONTINENTAL DIVIDE,TERRA,767119010602,1.9,3.1,1.2,041551,010201,0415,TrailNFS_Basic,3,2,TC1-2,,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,1.198,N/A,N/A,N/A,688,2706.86377230647
3368B,TRAIL HOLLOW CONNECTOR,TERRA,607411010602,0,0.244,0.244,041553,041553,0415,TrailNFS_Basic,1,1,TC1-2,,NAT - NATIVE MATERIAL,,8-10%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,0.23,N/A,N/A,N/A,689,531.492125038619
2004G,CONTINENTAL DIVIDE TRAIL,TERRA,693482010602,0,17.513,17.513,041552,041552,0415,TrailNFS_Basic,1,3,TC3,,NAT - NATIVE MATERIAL,,5-8%,,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,17.181,N/A,N/A,N/A,690,39532.2661418351
6008A,TETON CREST SOUTH,TERRA,56013010602,0,3.75,3.75,041556,041556,0415,TrailNFS_Basic,1,2,TC1-2,,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,3.89,N/A,N/A,N/A,691,8343.14658716679
